Project Id, Project Name, Repo Id, Repo Name, Repo Url
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,16cdf5ed-0f12-44c6-b936-0539ee351aa2,material-demand-detail-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/16cdf5ed-0f12-44c6-b936-0539ee351aa2
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,6613844c-e051-437d-b40b-40df82fc04e1,analysis-of-car-maintenance-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/6613844c-e051-437d-b40b-40df82fc04e1
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,da098edb-9641-4ca3-9708-41ac31af2fd6,component-reliability-client,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/da098edb-9641-4ca3-9708-41ac31af2fd6
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,ea5673ed-b823-4371-805d-58a7ef35f899,maintenance-notification-client,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/ea5673ed-b823-4371-805d-58a7ef35f899
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,4708fcf8-14f6-4b8b-ae77-67d6aaa59746,emd,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/4708fcf8-14f6-4b8b-ae77-67d6aaa59746
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,82445d9c-c6ba-4b8d-baf3-67f4b17d6ef5,freight-car-data-submission-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/82445d9c-c6ba-4b8d-baf3-67f4b17d6ef5
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,4ee886d8-6b5a-4018-8868-68151614396d,maintenance-notification-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/4ee886d8-6b5a-4018-8868-68151614396d
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,b0a9e736-f18b-4def-ac94-6a4cb6de860a,emd-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/b0a9e736-f18b-4def-ac94-6a4cb6de860a
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,9885c8d7-d5c0-4ee3-b6ff-6f02d9b07ba9,material-demand-detail-client,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/9885c8d7-d5c0-4ee3-b6ff-6f02d9b07ba9
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,a2452c9b-30fd-423b-a95c-72210238b6e6,equipment-advisory-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/a2452c9b-30fd-423b-a95c-72210238b6e6
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,d0983771-f508-494c-b3ec-73950aa49814,equipment-advisory-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/d0983771-f508-494c-b3ec-73950aa49814
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,0bb965c7-cb25-430e-94f6-74301606d9ab,freight-car-data-submission-client,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/0bb965c7-cb25-430e-94f6-74301606d9ab
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,2a1f4f58-e79d-46cb-a664-794c285011c0,new-car-inspection-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/2a1f4f58-e79d-46cb-a664-794c285011c0
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,652bc594-8ed3-43f4-a7cc-7a2777b26370,rca-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/652bc594-8ed3-43f4-a7cc-7a2777b26370
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,f6f461ba-c9ea-4672-9284-7c9b3b99a09c,rca-client,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/f6f461ba-c9ea-4672-9284-7c9b3b99a09c
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,c74965da-b2c8-4f04-9b4b-7d32c29994bc,password-notification-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/c74965da-b2c8-4f04-9b4b-7d32c29994bc
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,c91c45fd-ddb3-4fc3-a1d4-7df7902c9ce1,failed-material-system,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/c91c45fd-ddb3-4fc3-a1d4-7df7902c9ce1
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,4f13f07e-45a5-4c80-9f05-7e83b4f6aeaa,track-inspection-management-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/4f13f07e-45a5-4c80-9f05-7e83b4f6aeaa
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,5d66d08f-c4f4-4430-ad65-87afa8a89384,new-car-inspection-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/5d66d08f-c4f4-4430-ad65-87afa8a89384
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,fb716e80-f31b-4a03-ace4-8888c980a2d1,failed-material-system-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/fb716e80-f31b-4a03-ace4-8888c980a2d1
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,270cacc2-e79f-4ffb-b9c0-8aa70867b4c7,component-reliability-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/270cacc2-e79f-4ffb-b9c0-8aa70867b4c7
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,2195ce82-9359-4c71-9861-8cb1e2b24fc7,new-car-inspection-client,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/2195ce82-9359-4c71-9861-8cb1e2b24fc7
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,4b29583c-9643-48e1-84aa-96c44c3aa128,cepm-verification,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/4b29583c-9643-48e1-84aa-96c44c3aa128
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,37262daf-b2cd-4aa5-a150-97d9b2def7b6,track-inspection-management-client,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/37262daf-b2cd-4aa5-a150-97d9b2def7b6
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,769027f5-efc9-4ea9-9440-9ca2edc373ef,ttx-emd-shared-package,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/769027f5-efc9-4ea9-9440-9ca2edc373ef
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,4873aed5-6d10-49fd-969a-9f9d07f356b9,supplier-barcode-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/4873aed5-6d10-49fd-969a-9f9d07f356b9
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,72c6f335-884d-4ca4-8410-a523dc20391c,mpss,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/72c6f335-884d-4ca4-8410-a523dc20391c
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,8b42f023-682c-4e78-8a8d-ae54f8360ded,freight-car-data-submission-specialtyitems-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/8b42f023-682c-4e78-8a8d-ae54f8360ded
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,44984eba-048f-441f-8351-babd8263dd5d,freight-car-data-submission-slm-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/44984eba-048f-441f-8351-babd8263dd5d
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,c3713c7c-4a03-44c0-b73f-bbba5e114a5e,rca,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/c3713c7c-4a03-44c0-b73f-bbba5e114a5e
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,5dda0991-cd26-4e83-bd00-c1bb1c0c1251,Equipment,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/5dda0991-cd26-4e83-bd00-c1bb1c0c1251
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,74a773c6-2527-4d0f-aa46-c221467e0a2a,manage-asbuilt-security-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/74a773c6-2527-4d0f-aa46-c221467e0a2a
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,73ce8d3e-74d5-41dc-b058-dbd002cd11d6,material-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/73ce8d3e-74d5-41dc-b058-dbd002cd11d6
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,0a924c25-4c97-4e3c-85d1-df413c1f64c4,as-built-security-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/0a924c25-4c97-4e3c-85d1-df413c1f64c4
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,7e49d35b-61a2-4001-865b-e067b8d86d19,component-reliability-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/7e49d35b-61a2-4001-865b-e067b8d86d19
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,42888798-24af-4ed2-9ce9-ec5f68a1d893,emis-abt-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/42888798-24af-4ed2-9ce9-ec5f68a1d893
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,b921fc15-7071-46bd-8d50-f04b01e8941b,maintenance-notification-db,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/b921fc15-7071-46bd-8d50-f04b01e8941b
7c34f31a-1a90-4a19-9120-1fef5250bda2,Equipment,a65fa356-1a3e-4846-934c-f62ea7c79f69,freight-car-data-submission-asbuiltdrawings-api,https://dev.azure.com/TTX/7c34f31a-1a90-4a19-9120-1fef5250bda2/_apis/git/repositories/a65fa356-1a3e-4846-934c-f62ea7c79f69
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,26139d2b-95f3-4d69-a66d-0f7872f5a415,mobile-db,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/26139d2b-95f3-4d69-a66d-0f7872f5a415
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,7bb29f77-1aed-48a0-83b2-1793f8bf120a,mobile-ubs-web,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/7bb29f77-1aed-48a0-83b2-1793f8bf120a
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,c0d9eb73-8543-4440-9184-1b56dfa664bd,device-information-service,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/c0d9eb73-8543-4440-9184-1b56dfa664bd
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,b5c720ad-2395-450d-9bd7-2f523c3e742c,cepm-component,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/b5c720ad-2395-450d-9bd7-2f523c3e742c
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,3067e291-175b-4f0c-be09-3cc78218a31f,ttx-data-upgrade-engine,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/3067e291-175b-4f0c-be09-3cc78218a31f
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,4f430159-bed9-4dd3-b6a3-562f91ee0cfe,ttx-mobile-db-access-nuget-package,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/4f430159-bed9-4dd3-b6a3-562f91ee0cfe
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,e85183e3-b40b-460b-bc00-58a260570327,ttx-mobile-infrastructure-nuget-package,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/e85183e3-b40b-460b-bc00-58a260570327
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,955fac8a-e3e5-437f-85ce-829756f90933,cepm-upload-service,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/955fac8a-e3e5-437f-85ce-829756f90933
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,8f2714b4-1f92-4ffb-804d-8ffe0833e7e8,ubs-document-manager,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/8f2714b4-1f92-4ffb-804d-8ffe0833e7e8
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,4d36a35d-009d-4c89-a9b5-a9ef779af126,app-manager,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/4d36a35d-009d-4c89-a9b5-a9ef779af126
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,db5dcaff-93e9-49b0-8df6-afe9395b63ab,alert-provider,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/db5dcaff-93e9-49b0-8df6-afe9395b63ab
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,5324e188-769f-4152-96ec-bbdc39a179a1,mobile-ubs,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/5324e188-769f-4152-96ec-bbdc39a179a1
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,9d253e86-6484-4e0e-9722-bc0fcc52c2be,mobile-db-extract,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/9d253e86-6484-4e0e-9722-bc0fcc52c2be
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,1f4fb1a7-4729-4493-b98f-c577d5cefcd4,master,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/1f4fb1a7-4729-4493-b98f-c577d5cefcd4
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,b3ae707e-9999-46c3-98b6-c7f041b1618a,crb-upload,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/b3ae707e-9999-46c3-98b6-c7f041b1618a
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,30cc5657-6959-4b07-ab45-c9862557bbb4,ttx-cepm-reference-data-package,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/30cc5657-6959-4b07-ab45-c9862557bbb4
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,3014b91a-9b33-43bf-8fd0-cac45ada6203,workorder-manager-service,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/3014b91a-9b33-43bf-8fd0-cac45ada6203
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,7a02e2ba-ba23-4eb3-99ab-d731d10bc001,ttx-mobile-ui-framework-nuget-package,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/7a02e2ba-ba23-4eb3-99ab-d731d10bc001
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,4f6860bc-253a-4124-8281-ddec58bad9dc,workorder-provider-service,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/4f6860bc-253a-4124-8281-ddec58bad9dc
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,f1699256-8d27-4856-ae7b-e9e7451bc8fa,alert-manager-service,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/f1699256-8d27-4856-ae7b-e9e7451bc8fa
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,4bdca19b-6f2c-42dc-86e5-ecb5bd26936f,ttx-ubs-nuget-package,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/4bdca19b-6f2c-42dc-86e5-ecb5bd26936f
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,6ab0730d-1acb-47d1-a36d-ef32ee5718c5,cepm-registration,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/6ab0730d-1acb-47d1-a36d-ef32ee5718c5
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,6bbc4bb7-5a5d-4f94-9cba-f62c93839c9e,device-info-listener,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/6bbc4bb7-5a5d-4f94-9cba-f62c93839c9e
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,ba193fcd-f4c5-4738-8cf1-f6ebedad6c27,material-defect-api,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/ba193fcd-f4c5-4738-8cf1-f6ebedad6c27
59b3b423-a35c-4ac9-852a-1412513e1c94,Mobile,b30a84aa-1a17-4b6a-a8c9-f6f15fae535b,handheld-mobile,https://dev.azure.com/TTX/59b3b423-a35c-4ac9-852a-1412513e1c94/_apis/git/repositories/b30a84aa-1a17-4b6a-a8c9-f6f15fae535b
f63c8acb-5281-4093-93c6-53187309a78b,Finance Git,e52e2987-ee9a-4ae7-b8e6-35f179457657,eshift-conversion,https://dev.azure.com/TTX/f63c8acb-5281-4093-93c6-53187309a78b/_apis/git/repositories/e52e2987-ee9a-4ae7-b8e6-35f179457657
f63c8acb-5281-4093-93c6-53187309a78b,Finance Git,fde6c3db-9d28-4b52-972e-53dc811742e1,tms-proxy-api,https://dev.azure.com/TTX/f63c8acb-5281-4093-93c6-53187309a78b/_apis/git/repositories/fde6c3db-9d28-4b52-972e-53dc811742e1
c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1,Law,4148f469-bfc2-4fd3-8531-10815593c91f,law-file-index,https://dev.azure.com/TTX/c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1/_apis/git/repositories/4148f469-bfc2-4fd3-8531-10815593c91f
c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1,Law,56b0ef44-3748-4afb-892f-72f23b146335,business-cards,https://dev.azure.com/TTX/c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1/_apis/git/repositories/56b0ef44-3748-4afb-892f-72f23b146335
c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1,Law,d6c9dd72-8368-4aca-8125-baf985903f44,law-file-index-db,https://dev.azure.com/TTX/c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1/_apis/git/repositories/d6c9dd72-8368-4aca-8125-baf985903f44
c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1,Law,e45512db-27de-421a-9a5b-cd376d123c43,law-file-index-client,https://dev.azure.com/TTX/c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1/_apis/git/repositories/e45512db-27de-421a-9a5b-cd376d123c43
c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1,Law,bb733708-cb7b-4483-b56f-fe974fd2d46d,law-file-index-api,https://dev.azure.com/TTX/c93ae9c2-cdc4-4be3-9a0e-5f66b2c131b1/_apis/git/repositories/bb733708-cb7b-4483-b56f-fe974fd2d46d
c0a23093-c205-413e-bd73-188d370ef0ec,RailcarStatusExtract,72a442c8-b9d7-4ab9-b3d0-6de2ac6fc983,railcar-extract,https://dev.azure.com/TTX/c0a23093-c205-413e-bd73-188d370ef0ec/_apis/git/repositories/72a442c8-b9d7-4ab9-b3d0-6de2ac6fc983
6c5802b9-7aef-4153-9226-146de27e0a8b,BizTalk,26f7091a-4506-40e8-a44b-343d1442a847,TTX-Biztalk-EDI,https://dev.azure.com/TTX/6c5802b9-7aef-4153-9226-146de27e0a8b/_apis/git/repositories/26f7091a-4506-40e8-a44b-343d1442a847
6c5802b9-7aef-4153-9226-146de27e0a8b,BizTalk,353dc06d-b8b2-48f3-985c-42a1988cb221,TTX-BizTalk-EMD,https://dev.azure.com/TTX/6c5802b9-7aef-4153-9226-146de27e0a8b/_apis/git/repositories/353dc06d-b8b2-48f3-985c-42a1988cb221
6c5802b9-7aef-4153-9226-146de27e0a8b,BizTalk,049d886a-d254-40cf-942c-53d750fc43bc,TTX-Biztalk-RCReceive,https://dev.azure.com/TTX/6c5802b9-7aef-4153-9226-146de27e0a8b/_apis/git/repositories/049d886a-d254-40cf-942c-53d750fc43bc
6c5802b9-7aef-4153-9226-146de27e0a8b,BizTalk,96479376-7b42-4c21-a08b-5635076222c8,TTX-Biztalk-SCTInterface,https://dev.azure.com/TTX/6c5802b9-7aef-4153-9226-146de27e0a8b/_apis/git/repositories/96479376-7b42-4c21-a08b-5635076222c8
6c5802b9-7aef-4153-9226-146de27e0a8b,BizTalk,89f5d222-cf7a-420d-b855-65474798cfa3,TTX-BizTalk-EDWInterface,https://dev.azure.com/TTX/6c5802b9-7aef-4153-9226-146de27e0a8b/_apis/git/repositories/89f5d222-cf7a-420d-b855-65474798cfa3
